FishID,Lake,Mass_g,Ectoparasites_YN,SL_mm,BodyDepth,BuccalCavityLength,Sex_MFU,ProcessedBy,GapeWidth,EpWidth,RakerNum,ProcessedBy,Scale ,Caudal Peduncle depth PINK ,Mouth Length  YELLOW ,Snout Length DARK BLUE,Eye Length GREEN ,Head length RED ,Standard Length BLACK ,Caudal peduncle,Jaw Length,Snout Length,Eye Diameter,Head Length,SL,RakerLength1,RakerLength2,RakerLength3,RakerLength4,IRSpace1,IRSpace2,IRSpace3,,Notes
S180449,Watson,0.33,N,34.35,7.49,7.64,U,Louis,1.89,4.22,19,Grant,1896.27,60.01,79.16,95.69,119.34,433.9,1448.2,0.158231686,0.208725551,0.252311116,0.314670379,1.144088131,3.818549046,,,,,,,,,
S180450,Watson,0.62,N,40.45,9.01,9.54,M,Louis,2.42,4.91,18,Grant,1914.24,75.41,95.82,115.38,126.87,498.75,1669.31,0.196971122,0.250282096,0.301372869,0.331384779,1.302736334,4.360242185,,,,,,,,,
S180451,Watson,0.85,N,46.19,9.92,10.63,F,Louis,2.8,5.47,20,Grant,1888.21,85.01,103.13,120.53,159.77,558.67,1914.08,0.225107377,0.273089328,0.319164712,0.423072646,1.479364054,5.068504033,,,,,,,,,
S180452,Watson,0.77,N,42.64,9.34,11.24,M,Louis,,,,,1897.6,82.3,109.75,124.18,150.24,524.75,1760.96,0.216852867,0.289181071,0.327202783,0.395868465,1.38266758,4.639966273,,,,,,,,,
S180453,Watson,0.77,N,43.5,9.98,10.59,F,Louis,,,,,1909.59,70.67,91.2,105.84,143.42,508.01,1902.34,0.185039721,0.238794715,0.277127551,0.375525636,1.330154641,4.981016867,,,,,,,,,
S180454,Watson,0.65,N,44.33,9.08,9.78,F,Louis,,,,,1902.61,71.45,90.1,107.2,131.66,523.1,1764.65,0.187768381,0.236780002,0.281718271,0.345998392,1.374690557,4.637445404,,,,,,,,,
S180455,Watson,0.78,Y,46.15,9.59,10.56,M,Louis,,,,,1902.61,80.34,113.19,124.82,142.62,561.33,1854.54,0.211131025,0.297459805,0.328023084,0.374800931,1.47515781,4.873673533,,,,,,,,,White spots on the left side
S180456,Watson,0.64,N,44.66,9.47,9.18,M,Louis,,,,,1914.46,72.15,113.99,124.08,154.47,552.01,1836.25,0.188434337,0.29770797,0.324060048,0.403429688,1.441685906,4.795738746,,,,,,,,,
S180457,Watson,0.35,N,36.83,7.52,8.15,F,Louis,1.76,4.2,19,Grant,1908.46,65.57,81.62,85.65,122.57,403.94,1502.7,0.171787724,0.213837335,0.224395586,0.32112279,1.058287834,3.936943923,,,,,,,,,
S180458,Watson,0.99,N,46.89,10.3,10.35,F,Louis,2.51,5.57,20,Grant,1920.6,67.48,113.42,116.62,158.42,570.71,1984.01,0.175674269,0.295272311,0.303603041,0.412423201,1.485759658,5.165078621,,,,,,,,,
S180459,Watson,0.76,N,43.07,9.39,9.32,F,Louis,,,,,1920.94,71.06,83.88,102.46,132.05,500.68,1832.84,0.184961529,0.218330609,0.266692349,0.343711933,1.303216134,4.770685185,,,,,,,,,
S180460,Watson,0.61,N,41.33,8.63,9.79,F,Louis,2.16,4.96,17,Grant,1914.08,74.3,85.75,113.46,143.63,496.4,1735.26,0.194088021,0.223997952,0.296382596,0.375193304,1.296706512,4.532882638,,,,,,,,,
S180595,Wik,1.27,N,53.16,10.53,12.67,F,Louis,3.63,6.4,23,Grant,1958.66,101.98,139.47,186.34,175.52,726,2242.43,0.260331043,0.356034228,0.475682354,0.44806143,1.853307874,5.724398313,,,,,,,,,
S180596,Wik,3.32,N,71.7,14.06,15.53,F,Louis,4.63,8.25,20,Grant,1945.99,111.95,191.67,220.98,181.73,867.19,2884.9,0.287642794,0.492474268,0.567782979,0.466934568,2.228146085,7.412422469,,,,,,,,,
S180597,Wik,1.01,N,48.79,9.12,12.12,M,Louis,,,,,1967.29,87.09,171.33,171.75,159.11,652.17,2095.68,0.221345099,0.435446731,0.43651419,0.404388779,1.657533968,5.32631183,,,,,,,,,
S180598,Wik,0.7,N,43.66,7.88,9.7,F,Louis,2.28,5.18,20,Grant,1957.11,68.47,123.34,138.28,153.55,551.31,1848.62,0.174926294,0.31510748,0.353276004,0.392287608,1.40847985,4.722831113,,,,,,,,,
S180599,Wik,1.34,N,53.11,9.76,11.23,F,Louis,2.65,6.05,23,Grant,1956.72,86.05,160.38,166.51,165.51,644.7,2188.36,0.219883274,0.409818472,0.42548244,0.422927143,1.64739973,5.591908909,,,,,,,,,
S180600,Wik,0.71,N,44.71,8.29,10.78,U,Louis,2.22,5.15,20,Grant,1938.59,76.9,112.8,157.27,145.52,593.15,1847.3,0.198340031,0.290933101,0.405629865,0.375324334,1.529849014,4.764545365,,,,,,,,,
S180601,Wik,0.56,N,41.46,7.48,10.34,U,Louis,,,,,1949.33,73.76,112.41,147.96,156.16,558.81,1801.85,0.18919321,0.288329836,0.379515013,0.400547881,1.433338634,4.621716179,,,,,,,,,
S180602,Wik,0.47,N,41.63,7.45,10.13,M,Louis,2.05,4.82,19,Grant,1944.33,63.03,136.88,156.31,158.08,567.27,1753.48,0.162086683,0.35199786,0.401963658,0.406515355,1.458780145,4.509213971,,,,,,,,,
S180603,Wik,2.48,Y,58.84,13.34,14.05,F,Louis,,,,,1956.01,93.21,152.39,181.18,205.68,769.15,2497.55,0.238265653,0.389542998,0.463136692,0.525764183,1.966119805,6.384297626,,,,,,,,,Black spot left fin
S180604,Wik,0.71,N,43.92,8.53,10.36,F,Louis,,,,,1950.59,66.19,116.5,124.79,153.26,526.19,1812.36,0.169666614,0.298627595,0.319877576,0.392855495,1.348797031,4.64567131,,,,,,,,,
S180605,Wik,0.76,N,47.34,8.48,10.45,U,Louis,,,,,1944.59,84.12,121.66,148.48,169.07,570.64,1931.25,0.21629238,0.312816583,0.381777136,0.434718887,1.467250166,4.96569971,,,,,,,,,
S180606,Wik,0.61,N,44.44,6.86,11.07,M,Louis,,,,,1960.59,70.06,119.57,163.78,146.66,544,1802.15,0.178670706,0.304933719,0.417680392,0.374020065,1.387337485,4.595937957,,,,,,,,,Tumor near gonade
S180607,Wik,0.85,N,48.1,8.76,11.2,M,Louis,,,,,1953.33,82.97,162.21,184.24,164.05,636.15,2000.14,0.212380909,0.415214019,0.4716049,0.419923925,1.628373086,5.119821024,,,,,,,,,
S180608,Wik,0.79,N,46.99,7.56,11.18,F,Louis,,,,,1957.11,81.47,115.26,142.06,143.88,578.17,1909.59,0.208138531,0.294464798,0.3629331,0.367582813,1.47710144,4.878596502,,,,,,,,,
S180609,Wik,0.64,N,45.04,7.52,11.14,M,Louis,,,,,1950.45,79.06,125.31,146.36,129.5,566.52,1809.11,0.202671178,0.321233562,0.375195468,0.331974673,1.452280243,4.637673357,,,,,,,,,Tumor
S180610,Wik,0.66,N,47.79,6.43,9.92,F,Louis,,,,,1954.46,61.03,127.59,136.71,137.91,566.89,1938.01,0.156130082,0.326407294,0.349738547,0.352808448,1.450247127,4.957916765,,,,,,,,,
S180611,Wik,0.66,N,43.52,8.17,11.27,U,Louis,,,,,1956,75.17,156.05,157.77,145.87,586.89,1819.67,0.192152352,0.398900818,0.403297546,0.372878323,1.500230061,4.65150818,,,,,,,,,
S180612,Wik,0.89,N,50.09,7.93,11.03,F,Louis,,,,,1979.05,78.77,114.02,154.04,153.15,621.04,2120.79,0.199009626,0.288067507,0.389176625,0.386928072,1.569035648,5.358101109,,,,,,,,,
S180613,Wik,0.44,N,38.57,6.34,9.37,F,Louis,,,,,1966.85,67.27,113.62,128.63,125.03,496.86,1638.04,0.171009482,0.288837481,0.326994941,0.317843252,1.263085645,4.164120294,,,,,,,,,
S180614,Wik,0.64,N,43.55,7.2,10.45,F,Louis,,,,,1981.54,70.36,135.9,141.56,147.27,586.41,1905.07,0.177538682,0.342915106,0.357196928,0.371604913,1.479682469,4.807044016,,,,,,,,,
S180615,Wik,0.91,N,48.39,8.82,11.09,F,Louis,,,,,1950.01,89.58,123.17,157.15,152.07,596.57,1968.19,0.22969113,0.315818893,0.402946652,0.389921077,1.529658822,5.046615146,,,,,,,,,
S180616,Wik,0.96,N,47.79,8.22,12.19,M,Louis,,,,,1944.23,89.81,134.62,163.99,146.99,601.89,2004.22,0.230965472,0.346203896,0.421735083,0.378015976,1.547887853,5.154277015,,,,,,,,,
S180617,Wik,0.71,N,41.54,7.53,9.21,F,Louis,,,,,1962.15,64.03,109.2,115.21,137.61,501.85,1764,0.163162857,0.278266188,0.293581021,0.350661264,1.278826797,4.495069184,,,,,,,,,
S180618,Wik,1.12,N,50.63,9.43,11.38,M,Louis,,,,,1968.08,86,138.22,164.78,158.55,642.81,2160.41,0.218487053,0.351154425,0.418631356,0.402803748,1.633089102,5.48862343,,,,,,,,,
S180619,Wik,0.83,N,47.76,8.62,11.19,F,Louis,,,,,1956.01,74.33,124.02,138.81,152.04,598,2005.56,0.190004141,0.317022919,0.354829474,0.38864832,1.528622042,5.126660907,,,,,,,,,
S180620,Wik,0.8,N,45.44,7.46,11.18,M,Louis,,,,,1981.01,79.36,132.61,159.2,163.81,619.86,1914.04,0.200301866,0.334703005,0.401815236,0.413450715,1.564504975,4.830970061,,,,,,,,,
S180621,Wik,0.95,N,48.49,9.68,12.03,M,Louis,,,,,1968.15,87.01,143.95,166.43,157.55,628.14,2034.14,0.221045144,0.365698753,0.422808221,0.400248965,1.595762518,5.167644743,,,,,,,,,
S180622,Wik,0.63,N,45.02,7.38,9.53,F,Louis,,,,,1968.33,65.91,105.03,124,130.82,514.67,1875.47,0.167426194,0.266799774,0.314987832,0.332312163,1.30737732,4.764114757,,,,,,,,,
S180623,Wik,0.77,N,46.07,8.44,11.7,M,Grant,,,,,1952.36,74.3,133.15,151.41,132.2,559.58,1861.39,0.19028253,0.340997562,0.387761478,0.338564609,1.433086111,4.767025549,,,,,,,,,
S180624,Wik,0.67,N,44.62,8.19,10.45,M,Grant,2.1,4.94,22,Grant,1974.74,73.82,141.19,150.49,142.77,570.03,1839.54,0.186910682,0.3574901,0.381037504,0.361490627,1.443303929,4.657676454,,,,,,,,,
S180625,Wik,0.62,N,41.68,7.87,9.92,M,Grant,1.89,4.8,19,Grant,1929.73,83.15,109.84,144.06,137.64,543.47,1740.04,0.215444648,0.2845994,0.373264654,0.356630202,1.408150363,4.508506371,,,,,,,,,
S180626,Wik,0.92,N,47.96,9.27,12.17,M,Grant,2.55,5.42,21,Grant,1949.34,84.59,126.75,166.15,147.87,610.01,2019.93,0.216970872,0.325110037,0.426169883,0.379282219,1.564657782,5.181061282,,,,,,,,,
S180627,Wik,1.97,N,54.1,10.45,12.22,F,Grant,2.61,5.85,20,Grant,1956.04,85.21,147.12,152,141.82,628.72,2178.4,0.217812519,0.376065929,0.388540112,0.362518149,1.607124599,5.568393284,,,,,,,,,
S180628,Wik,0.84,N,48.26,8.95,11.52,M,Grant,2.05,5.33,22,Grant,1963.11,73.68,133.96,165.01,152.12,614.08,1971.66,0.187661415,0.341193311,0.420277009,0.38744645,1.564048882,5.021776671,,,,,,,,,
S180629,Wik,1.33,N,52.1,10.18,11.32,F,Grant,2.96,5.77,21,Grant,1945.56,77.62,136.24,162.01,158.9,624.82,2131.43,0.199479841,0.350130554,0.416358272,0.408365715,1.605758753,5.477677378,,,,,,,,,
S180630,Wik,0.6,N,42.76,8.06,10.01,F,Grant,2.08,4.72,20,Grant,1964.35,66.07,105.19,126.59,147.09,507.22,1767.3,0.168172678,0.267747601,0.322218546,0.374398656,1.291063202,4.498434597,,,,,,,,,
S180631,Wik,0.7,N,44.57,8,10.29,F,Grant,2.28,4.78,20,Grant,1969.11,75.48,111.14,135.35,141.53,546.06,1860.47,0.191660192,0.282208714,0.343683187,0.359375556,1.386565504,4.724139332,,,,,,,,,
S180632,Wik,1.49,N,58.26,10.71,13.28,F,Grant,2.92,6.36,22,Grant,1949.78,86,140.43,187.02,166.96,684,2383.09,0.220537702,0.360117552,0.479592569,0.428150868,1.754044046,6.111176646,,,,,,,,,
S180633,Wik,0.57,N,42.37,7.74,10.48,M,Grant,1.96,4.69,21,Grant,1963.72,74,133.47,148.06,130.19,558.77,1752.66,0.188417901,0.339839692,0.376988573,0.331488196,1.422733384,4.462601593,,,,,,,,,
S180634,Wik,0.97,N,48.79,9.69,12.08,M,Grant,2.4,5.67,21,Grant,1960.86,85.59,131.77,158.61,138.22,626.16,2004.22,0.218246076,0.33600053,0.404439889,0.352447396,1.596646369,5.110563732,,,,,,,,,
S180635,Wik,0.71,N,43.36,8.82,10.24,M,Louis,,,,,1962.45,73.03,133.96,161.9,152.97,612.4,1800.16,0.186068435,0.341308059,0.412494586,0.389742414,1.56029453,4.586511758,,,,,,,,,
S180636,Wik,0.79,N,45.95,7.63,11.07,F,Louis,,,,,1954.17,72.37,118.43,142,142.95,560.51,1944.59,0.185168128,0.303018673,0.363325606,0.365756306,1.434138279,4.975488315,,,,,,,,,
S180637,Wik,0.81,N,46.79,7.51,11.44,U,Louis,,,,,1975.1,81.2,114.86,158.46,146.03,615.43,1932.93,0.205559212,0.290770088,0.401144246,0.369677485,1.557971748,4.893245912,,,,,,,,,
S180638,Wik,1.29,N,51.22,8.54,11.4,F,Louis,,,,,1938.46,83.6,150.74,158.67,149.93,636.2,2179.45,0.215635092,0.388813801,0.409268182,0.386724513,1.640993366,5.621601684,,,,,,,,,
S180639,Wik,1.09,N,50.77,9.07,11.21,F,Louis,,,,,1962.01,87.73,126.86,166.83,136.54,624.46,2053.9,0.223571745,0.323290911,0.425150738,0.347959491,1.591378229,5.234173118,,,,,,,,,
S180640,Wik,1.1,N,52.51,8.58,11.44,F,Louis,,,,,1966.44,78.86,151.07,166.31,141.01,630.6,2134.3,0.200514636,0.384120543,0.422870772,0.358541323,1.603405138,5.426811904,,,,,,,,,
S180641,Wik,0.72,N,44.17,8.34,10.58,M,Louis,,,,,1974.23,75.31,131.19,155.12,144.63,562.09,1877.08,0.190732589,0.33225612,0.392862027,0.366294707,1.423567669,4.753954706,,,,,,,,,
S180642,Wik,,N,61.08,12.74,15.19,F,Louis,,,,,1968.15,94.37,176.96,212,166.21,740.77,2559.72,0.239742906,0.449559231,0.538576836,0.42224932,1.881894165,6.502858014,,,,,,,,,
S180643,Wik,0.78,N,44.45,7.7,10.94,F,Louis,,,,,1962.01,78.91,133.89,162.35,144.1,580.5,1861.6,0.201094796,0.341206212,0.413733875,0.367225447,1.479350258,4.744114454,,,,,,,,,
S180644,Wik,0.88,N,46.94,8.34,11.44,U,Louis,,,,,1962.59,79.63,145.66,179.18,156.82,627.13,1969.59,0.202869677,0.371091262,0.45648862,0.399523079,1.597710169,5.017833577,,,,,,,,,
